gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A256_logFC	A256_FDR	A256_sig	A485_logFC	A485_FDR	A485_sig	A86_logFC	A86_FDR	A86_sig	A86256_logFC	A86256_FDR	A86256_sig	A86485_logFC	A86485_FDR	A86485_sig	dnf2_logFC	dnf2_FDR	dnf2_sig
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076281	MtrunA17Chr4g0076281			medtr.A17.gnm5.MtrunA17Chr4	+	64212358	64216857	0.985610364403519	0.95229966185704	NS	1.01369322602735	0.845837589531927	NS	0.257693304503359	0.999999979788073	NS	0.301833301584734	1	NS	0.488183833499728	1	NS	1.82554102509962	0.0040071536628248	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076291	MtrunA17Chr4g0076291			medtr.A17.gnm5.MtrunA17Chr4	-	64217709	64220338	-0.698132140645533	1	NS	-1.80938621996665	0.257893081359466	NS	-0.283068172146058	0.999999979788073	NS	-0.763402600035149	1	NS	-0.347488794190687	1	NS	-0.457617713656882	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076301	MtrunA17Chr4g0076301			medtr.A17.gnm5.MtrunA17Chr4	+	64224641	64227039	-0.783519509231516	1	NS	-0.987040011320502	0.897301741458561	NS	-0.284256987273881	0.999999979788073	NS	-0.000108260224859785	1	NS	0.0880067179386332	1	NS	-0.58702533089615	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076311	MtrunA17Chr4g0076311	MtLAT52/POE_31	Late Anther Tomato52/Pollen Ole e 1 Allergen and Extensin	medtr.A17.gnm5.MtrunA17Chr4	-	64227019	64229591	1.58254443718369	0.115073544717708	NS	0.823491379149686	1	NS	0.984108259506481	0.999999979788073	NS	0.935001135359231	0.956028225590163	NS	1.77086429142704	0.0528267193283142	NS	1.89824126483123	0.0141337065745734	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076351	MtrunA17Chr4g0076351			medtr.A17.gnm5.MtrunA17Chr4	-	64241713	64246039	0.214510512637524	1	NS	0.209395983531305	1	NS	-0.163960052026203	0.999999979788073	NS	0.0661073243251215	1	NS	-0.807437693882911	1	NS	-0.79372622137438	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076391	MtrunA17Chr4g0076391			medtr.A17.gnm5.MtrunA17Chr4	-	64271107	64273762	0.0732063327499016	1	NS	0.547245736508453	1	NS	0.391718059245817	0.999999979788073	NS	1.13199611433156	0.615684234473974	NS	0.168627261851181	1	NS	-0.314116993862636	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076411	MtrunA17Chr4g0076411			medtr.A17.gnm5.MtrunA17Chr4	+	64288757	64302246	0.654827837462297	1	NS	0.526868410226518	1	NS	0.259282551395024	0.999999979788073	NS	0.366818812015316	1	NS	-0.285638731050826	1	NS	0.125954516876734	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076421	MtrunA17Chr4g0076421			medtr.A17.gnm5.MtrunA17Chr4	+	64302751	64307745	0.185710320811224	1	NS	0.664528260992668	1	NS	0.268773081837612	0.999999979788073	NS	0.613128677483744	1	NS	0.255082736911637	1	NS	-0.175464018316656	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076441	MtrunA17Chr4g0076441			medtr.A17.gnm5.MtrunA17Chr4	-	64320540	64324560	-0.109797726550486	1	NS	-0.526197016273004	1	NS	0.370684783368852	0.999999979788073	NS	-0.0950198369959974	1	NS	0.0771680225721132	1	NS	0.330620848516045	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076451	MtrunA17Chr4g0076451			medtr.A17.gnm5.MtrunA17Chr4	+	64328200	64329585	0.53659874591073	1	NS	0.481201373479387	1	NS	-0.356644798571553	0.999999979788073	NS	1.14149223976591	0.718589611520108	NS	-0.0968807457981423	1	NS	1.33412765755495	0.538948515289263	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076461	MtrunA17Chr4g0076461			medtr.A17.gnm5.MtrunA17Chr4	-	64328348	64330906	2.12191294871039	0.0608558433774671	NS	2.08894217313891	0.0646600720612462	NS	1.78329980011271	0.338051342728123	NS	1.60456892843081	0.269511197951629	NS	1.26315822300482	0.837082228106939	NS	2.66419454283073	0.0043830110542675	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076471	MtrunA17Chr4g0076471			medtr.A17.gnm5.MtrunA17Chr4	+	64330230	64332371	1.57822915819067	0.302726349998779	NS	2.40344456134043	0.0186513328739034	UP	1.48127474849935	0.64664070689518	NS	2.53735461237784	0.010567416971121	UP	1.34070930224541	0.701512486626586	NS	2.43455979330577	0.0112786667433054	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076491	MtrunA17Chr4g0076491			medtr.A17.gnm5.MtrunA17Chr4	+	64336970	64339196	0.415110346366454	1	NS	0.364928912472284	1	NS	-0.0270505555039846	0.999999979788073	NS	0.218318154252033	1	NS	-0.0481901256937118	1	NS	0.0231696634932222	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076501	MtrunA17Chr4g0076501			medtr.A17.gnm5.MtrunA17Chr4	+	64339198	64340794	1.17472353670517	0.726413174109791	NS	1.69704296236044	0.22310322575651	NS	0.464872552887485	0.999999979788073	NS	1.88615342126012	0.117192499541758	NS	0.615301762440115	1	NS	1.07201878100714	0.858139403305888	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076511	MtrunA17Chr4g0076511			medtr.A17.gnm5.MtrunA17Chr4	+	64343245	64348102	-0.665487356661755	1	NS	-0.870282561800118	1	NS	-0.490683869861456	0.999999979788073	NS	-0.251437741582004	1	NS	-0.00601688190414382	1	NS	-2.21875715209705	0.0469470226620376	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076521	MtrunA17Chr4g0076521			medtr.A17.gnm5.MtrunA17Chr4	+	64352141	64358301	-0.296723872701752	1	NS	-0.510055170132469	1	NS	-0.318127477853453	0.999999979788073	NS	0.152557430156963	1	NS	-0.449183114422729	1	NS	0.116449849528157	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076531	MtrunA17Chr4g0076531			medtr.A17.gnm5.MtrunA17Chr4	-	64359483	64361505	-1.69460912865523	0.0620484640927511	NS	-1.6861873217652	0.0612113594719115	NS	-1.23176459390914	0.768094943601559	NS	-1.26174763757272	0.378848679816695	NS	-0.644544947520769	1	NS	-0.992150005588519	0.95745198277372	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076551	MtrunA17Chr4g0076551			medtr.A17.gnm5.MtrunA17Chr4	+	64369731	64374408	-0.785307907168167	1	NS	-0.446222933456688	1	NS	-0.036219160444346	0.999999979788073	NS	-0.742709712879861	1	NS	0.384211617019445	1	NS	-0.442682949478855	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076591	MtrunA17Chr4g0076591			medtr.A17.gnm5.MtrunA17Chr4	-	64388213	64390134	-0.112450538301311	1	NS	0.501497466183022	1	NS	-0.330727276719964	0.999999979788073	NS	0.226261585272474	1	NS	1.10768475460137	0.911572950630734	NS	1.63550540914302	0.0432454175323659	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076621	MtrunA17Chr4g0076621			medtr.A17.gnm5.MtrunA17Chr4	-	64407668	64411864	-0.424804108070614	1	NS	-0.42625402635402	1	NS	0.188660906620041	0.999999979788073	NS	-0.703613728934576	1	NS	-0.0468816494517913	1	NS	0.0456258133865147	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076631	MtrunA17Chr4g0076631			medtr.A17.gnm5.MtrunA17Chr4	-	64412669	64420406	-0.926324535263165	1	NS	-1.05422645588087	0.667755299154898	NS	-0.439017480773494	0.999999979788073	NS	-0.731166020786147	1	NS	-0.0536272151494913	1	NS	-0.530069184446558	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076641	MtrunA17Chr4g0076641			medtr.A17.gnm5.MtrunA17Chr4	+	64423724	64425643	0.451646441205591	1	NS	0.497366569674806	1	NS	0.080936966956903	0.999999979788073	NS	0.482711573288739	1	NS	-0.319459010389254	1	NS	-0.377863943373611	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076651	MtrunA17Chr4g0076651			medtr.A17.gnm5.MtrunA17Chr4	+	64425645	64427492	0.176585515572006	1	NS	0.78370366705391	1	NS	0.445034787201392	0.999999979788073	NS	1.24711295622707	0.429761614208235	NS	0.276155245681785	1	NS	-0.0856029185670641	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076661	MtrunA17Chr4g0076661			medtr.A17.gnm5.MtrunA17Chr4	-	64426451	64427016	0.275001059577369	1	NS	0.319258927564221	1	NS	0.34638676637961	0.999999979788073	NS	0.886925892477998	1	NS	0.209473878285961	1	NS	-0.373872711389988	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076681	MtrunA17Chr4g0076681			medtr.A17.gnm5.MtrunA17Chr4	-	64427620	64433889	0.140416173217172	1	NS	0.205717943967698	1	NS	0.250897064425569	0.999999979788073	NS	0.623412556401484	1	NS	-0.0231255590179425	1	NS	0.555611384476015	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076691	MtrunA17Chr4g0076691			medtr.A17.gnm5.MtrunA17Chr4	+	64435098	64439574	0.913790834032051	1	NS	1.16256978398327	0.249455634787203	NS	0.567047799315211	0.999999979788073	NS	1.11599769684275	0.367792450626703	NS	-0.158787430395435	1	NS	0.302295145654418	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076721	MtrunA17Chr4g0076721			medtr.A17.gnm5.MtrunA17Chr4	+	64454994	64462904	0.244107094816963	1	NS	0.299065009026298	1	NS	0.116984456213113	0.999999979788073	NS	0.527496507183343	1	NS	-0.201040025473328	1	NS	-0.0799862222852817	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076731	MtrunA17Chr4g0076731			medtr.A17.gnm5.MtrunA17Chr4	+	64481759	64484410	0.6365195872265	1	NS	1.70834300041763	0.205884221079213	NS	-0.226688992212888	0.999999979788073	NS	1.96852467929462	0.0846496514540406	NS	1.57496418716594	0.405632332022698	NS	1.57322313953392	0.285167426302545	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076761	MtrunA17Chr4g0076761			medtr.A17.gnm5.MtrunA17Chr4	-	64492697	64498227	0.129408498817331	1	NS	-0.0825741801328332	1	NS	-0.0889004036098748	0.999999979788073	NS	-0.0812742055961361	1	NS	0.335787454660598	1	NS	0.383574968548855	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076771	MtrunA17Chr4g0076771			medtr.A17.gnm5.MtrunA17Chr4	+	64499875	64505066	0.398289396579687	1	NS	0.350250468897557	1	NS	0.0483956677846254	0.999999979788073	NS	0.597298422404098	1	NS	0.296386942048956	1	NS	0.31820832147864	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076781	MtrunA17Chr4g0076781			medtr.A17.gnm5.MtrunA17Chr4	+	64512177	64519097	-0.813080096482229	1	NS	-0.722458704878271	1	NS	-0.835925341727564	0.999999979788073	NS	-0.79135805519739	1	NS	-0.346953204002688	1	NS	-0.167904774857101	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076791	MtrunA17Chr4g0076791			medtr.A17.gnm5.MtrunA17Chr4	-	64519513	64524817	-0.460406168059785	1	NS	-0.211609467812659	1	NS	-0.238520127282921	0.999999979788073	NS	-0.162435877479849	1	NS	0.540998029044348	1	NS	0.547736834227676	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076801	MtrunA17Chr4g0076801			medtr.A17.gnm5.MtrunA17Chr4	+	64524937	64525893	-0.108287820537217	1	NS	0.0898476509119642	1	NS	-0.0350594843459033	0.999999979788073	NS	0.219861614845101	1	NS	0.541159003317143	1	NS	0.156115020881009	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076811	MtrunA17Chr4g0076811			medtr.A17.gnm5.MtrunA17Chr4	-	64527462	64529142	0.250360449466775	1	NS	0.173104030045227	1	NS	0.163218520066076	0.999999979788073	NS	0.0756831846511515	1	NS	-0.31428233057708	1	NS	-0.243177440709563	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076831	MtrunA17Chr4g0076831			medtr.A17.gnm5.MtrunA17Chr4	-	64552383	64558501	0.530027491386957	1	NS	0.346235119148954	1	NS	0.197787193657316	0.999999979788073	NS	0.125942090838021	1	NS	0.154904156068969	1	NS	0.104831369344824	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076841	MtrunA17Chr4g0076841			medtr.A17.gnm5.MtrunA17Chr4	+	64557835	64558144	0.327696204489174	1	NS	0.0776571975811665	1	NS	-0.426292842512245	0.999999979788073	NS	-0.204667389308458	1	NS	-0.587522667794956	1	NS	-0.314370630061424	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076851	MtrunA17Chr4g0076851			medtr.A17.gnm5.MtrunA17Chr4	+	64568188	64568757	-0.0502957366330583	1	NS	-0.30961468888921	1	NS	-0.317318500082584	0.999999979788073	NS	0.0895964884076619	1	NS	-1.06969897570923	1	NS	-0.592729260868291	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076881	MtrunA17Chr4g0076881			medtr.A17.gnm5.MtrunA17Chr4	+	64575425	64587022	-0.0348433862877628	1	NS	-0.140262695309787	1	NS	-0.247754883112273	0.999999979788073	NS	-0.322214594936516	1	NS	-0.0581495290906634	1	NS	-0.058735967475544	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076891	MtrunA17Chr4g0076891			medtr.A17.gnm5.MtrunA17Chr4	-	64588791	64592858	0.24092241517897	1	NS	0.417448307855045	1	NS	0.269935664449875	0.999999979788073	NS	0.553915553399646	1	NS	0.0565213854281937	1	NS	-0.0626078291366032	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076901	MtrunA17Chr4g0076901			medtr.A17.gnm5.MtrunA17Chr4	-	64596249	64605132	0.0857435139907483	1	NS	0.268619252474615	1	NS	-0.0062951308152937	0.999999979788073	NS	0.248519455695551	1	NS	-0.117678472753264	1	NS	0.34790029866323	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076911	MtrunA17Chr4g0076911			medtr.A17.gnm5.MtrunA17Chr4	+	64599035	64599874	0.206619276470037	1	NS	0.134375241272762	1	NS	0.193576243087882	0.999999979788073	NS	0.352756004652903	1	NS	0.126524157492103	1	NS	0.346204090733927	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076931	MtrunA17Chr4g0076931			medtr.A17.gnm5.MtrunA17Chr4	+	64606482	64608254	0.300152340565774	1	NS	0.374866770737909	1	NS	-0.383226380523367	0.999999979788073	NS	0.425779774226189	1	NS	-0.0225975084024902	1	NS	-0.431956826767938	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076941	MtrunA17Chr4g0076941			medtr.A17.gnm5.MtrunA17Chr4	-	64608441	64613113	0.765263190300651	1	NS	0.705596558129837	1	NS	0.312460846846264	0.999999979788073	NS	0.573333290174629	1	NS	0.733776201795889	1	NS	0.755806340007375	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076951	MtrunA17Chr4g0076951			medtr.A17.gnm5.MtrunA17Chr4	-	64617502	64628330	0.123862751617482	1	NS	-0.395407797661161	1	NS	-0.0688143968927855	0.999999979788073	NS	-0.697181960457051	1	NS	0.604419494905555	1	NS	-0.0488825158740119	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0076971	MtrunA17Chr4g0076971			medtr.A17.gnm5.MtrunA17Chr4	-	64638591	64642734	-1.86791856029777	0.372893014939693	NS	-0.0771208187134094	1	NS	-0.899412247542186	0.999999979788073	NS	-1.23757911263131	0.722265047073309	NS	0.233748428792664	1	NS	0.31474441657541	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0077061	MtrunA17Chr4g0077061			medtr.A17.gnm5.MtrunA17Chr4	-	64671959	64699936	0.743753749715609	1	NS	0.660209862467251	1	NS	-0.123621656107486	0.999999979788073	NS	0.456182668191782	1	NS	-0.368221647023345	1	NS	-0.0362299365588945	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0077101	MtrunA17Chr4g0077101			medtr.A17.gnm5.MtrunA17Chr4	-	64711915	64713624	0.589085428826015	1	NS	0.67372667589959	1	NS	0.408741924525195	0.999999979788073	NS	0.852274082509623	1	NS	-1.03877305107003	1	NS	-0.318771079213924	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0077111	MtrunA17Chr4g0077111			medtr.A17.gnm5.MtrunA17Chr4	-	64715529	64725012	0.0751745072945035	1	NS	0.328727109658024	1	NS	-0.135463267267875	0.999999979788073	NS	0.409553129334322	1	NS	0.228767730033201	1	NS	0.214488048561894	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0077121	MtrunA17Chr4g0077121			medtr.A17.gnm5.MtrunA17Chr4	+	64736732	64740563	0.207163633129607	1	NS	0.0539148298428148	1	NS	0.090562390067663	0.999999979788073	NS	0.101576760955056	1	NS	0.130940163814582	1	NS	0.0520635306834863	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0077131	MtrunA17Chr4g0077131			medtr.A17.gnm5.MtrunA17Chr4	+	64741476	64748752	-0.0931773339659648	1	NS	-0.0506412130047174	1	NS	-0.261532914518973	0.999999979788073	NS	-0.23700743534707	1	NS	0.0673457636421127	1	NS	0.0629745370436647	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393371	MtrunA17Chr5g0393371			medtr.A17.gnm5.MtrunA17Chr5	+	26927	41859	0.137471402571119	1	NS	0.0625778250080843	1	NS	0.193072708747949	0.999999979788073	NS	0.00488660991559091	1	NS	0.1302154075208	1	NS	0.382214374315507	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393381	MtrunA17Chr5g0393381			medtr.A17.gnm5.MtrunA17Chr5	+	46771	49356	0.013161428166127	1	NS	-1.28474380149167	0.507916343198592	NS	-0.166288817188254	0.999999979788073	NS	-1.26684151716596	0.50250697173658	NS	0.865287586097023	1	NS	-0.326859845761585	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393391	MtrunA17Chr5g0393391			medtr.A17.gnm5.MtrunA17Chr5	+	51372	54912	0.585476576809599	1	NS	0.599788092050743	1	NS	0.0142918203500998	0.999999979788073	NS	0.510343623709735	1	NS	-0.247148772575256	1	NS	0.0918845190318282	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393401	MtrunA17Chr5g0393401	MtHDA9	Histone deacetylase 9	medtr.A17.gnm5.MtrunA17Chr5	-	57607	64687	-0.488961118302919	1	NS	-0.479353564930156	1	NS	-0.349168648924779	0.999999979788073	NS	-0.51587754811645	1	NS	-0.156865398440607	1	NS	-0.198653244435081	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393411	MtrunA17Chr5g0393411			medtr.A17.gnm5.MtrunA17Chr5	+	59940	60354	-0.315621557720809	1	NS	-0.897132961828739	1	NS	0.50736459402424	0.999999979788073	NS	0.0349857950732557	1	NS	0.490678086310128	1	NS	0.684009351849462	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393421	MtrunA17Chr5g0393421			medtr.A17.gnm5.MtrunA17Chr5	-	67135	68265	-0.826729617564544	1	NS	-0.947042690108491	0.977173415321375	NS	-0.391111276869715	0.999999979788073	NS	-1.81660695884877	0.0450992822498335	DOWN	-3.16542061869881	0.000352974486786305	DOWN	-2.97815517899521	0.000231998324569462	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393431	MtrunA17Chr5g0393431			medtr.A17.gnm5.MtrunA17Chr5	+	69783	85258	0.458051968160275	1	NS	0.400956244534044	1	NS	0.135565666751021	0.999999979788073	NS	0.276506091366053	1	NS	-0.442934361985135	1	NS	-0.533465459550044	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393441	MtrunA17Chr5g0393441			medtr.A17.gnm5.MtrunA17Chr5	-	82170	82629	0.219451835087639	1	NS	0.30280890607336	1	NS	0.00859034035999441	0.999999979788073	NS	-0.0754939859462163	1	NS	-0.64492841858846	1	NS	-0.664081137492913	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393451	MtrunA17Chr5g0393451			medtr.A17.gnm5.MtrunA17Chr5	+	89229	98564	0.055878867507442	1	NS	-0.0370366894935148	1	NS	-0.17240541006921	0.999999979788073	NS	-0.194106608164853	1	NS	-0.136754159115929	1	NS	0.0697168387525605	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393461	MtrunA17Chr5g0393461			medtr.A17.gnm5.MtrunA17Chr5	-	105655	115581	0.812218393341295	1	NS	0.654785016269813	1	NS	0.556650160464295	0.999999979788073	NS	0.574752153768162	1	NS	0.80936241393334	1	NS	0.765146483335659	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393471	MtrunA17Chr5g0393471			medtr.A17.gnm5.MtrunA17Chr5	+	126428	130815	-1.07816912205657	0.784336417195878	NS	-0.409451562031166	1	NS	-0.868423898224618	0.999999979788073	NS	-0.442347945109055	1	NS	0.712845159055435	1	NS	1.52178521559469	0.12340894280195	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393481	MtrunA17Chr5g0393481			medtr.A17.gnm5.MtrunA17Chr5	-	142642	145094	-0.546493294025879	1	NS	-0.270724936887365	1	NS	0.455319153504908	0.999999979788073	NS	-0.54238571654473	1	NS	-0.725921692628966	1	NS	1.18891814651818	0.499570902754453	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393511	MtrunA17Chr5g0393511			medtr.A17.gnm5.MtrunA17Chr5	+	157273	158218	-2.00606045152905	0.0117422390775841	DOWN	-1.72658936307062	0.0459650343762725	DOWN	-0.895324808078026	0.999999979788073	NS	-1.59685789740691	0.0819898210908682	NS	-0.208488462849785	1	NS	-1.26290077165926	0.389002500916599	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393541	MtrunA17Chr5g0393541			medtr.A17.gnm5.MtrunA17Chr5	+	172142	175605	0.407914696928552	1	NS	0.424455211990973	1	NS	0.304909240741151	0.999999979788073	NS	0.597611772157955	1	NS	0.30586799818645	1	NS	0.565247445248176	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393551	MtrunA17Chr5g0393551			medtr.A17.gnm5.MtrunA17Chr5	-	176802	187871	-0.785786151752661	1	NS	-0.968308716440606	0.993435528967606	NS	-0.792541979263308	0.999999979788073	NS	-1.0895655359188	0.533366733137622	NS	0.15765478419556	1	NS	0.242480094555522	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393571	MtrunA17Chr5g0393571			medtr.A17.gnm5.MtrunA17Chr5	-	195553	198029	0.210989303007488	1	NS	0.250838044434174	1	NS	0.175363292317506	0.999999979788073	NS	0.353919572802572	1	NS	-0.453935784218684	1	NS	-0.489329749767824	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393601	MtrunA17Chr5g0393601			medtr.A17.gnm5.MtrunA17Chr5	-	218612	219218	0.0847986778196043	1	NS	0.245799781383915	1	NS	-0.371171449223269	0.999999979788073	NS	1.08024139383003	0.756589100194433	NS	0.166306474830524	1	NS	1.1420110398394	0.727335478438675	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393611	MtrunA17Chr5g0393611			medtr.A17.gnm5.MtrunA17Chr5	-	220117	234936	0.0341386293863572	1	NS	-0.013235368237688	1	NS	-0.231579008720767	0.999999979788073	NS	0.191750942656467	1	NS	-0.508785682319645	1	NS	-0.587516543793971	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393621	MtrunA17Chr5g0393621			medtr.A17.gnm5.MtrunA17Chr5	+	233180	234252	0.158034742824832	1	NS	0.420413346595051	1	NS	-0.682149944202528	0.999999979788073	NS	-0.307296650251742	1	NS	-0.0859132381400433	1	NS	-0.512847858957295	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393631	MtrunA17Chr5g0393631			medtr.A17.gnm5.MtrunA17Chr5	-	238375	239335	-0.362844800921161	1	NS	-0.454328409954293	1	NS	-0.058019076317901	0.999999979788073	NS	0.291050602933801	1	NS	0.436520984548743	1	NS	0.596478837524861	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393641	MtrunA17Chr5g0393641			medtr.A17.gnm5.MtrunA17Chr5	-	240724	243017	-2.10886759051734	0.0143450853086216	DOWN	-1.77688001656971	0.0537046465146866	NS	-1.35781278507361	0.527373938341045	NS	-1.36692447616726	0.263927871106931	NS	-0.180286472023508	1	NS	0.376427083924128	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393651	MtrunA17Chr5g0393651			medtr.A17.gnm5.MtrunA17Chr5	+	254437	256090	0.219834920645244	1	NS	0.135284326063719	1	NS	0.070708475477057	0.999999979788073	NS	0.809119555791781	1	NS	-0.0421563946999619	1	NS	-0.0458820885453323	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393671	MtrunA17Chr5g0393671			medtr.A17.gnm5.MtrunA17Chr5	+	262163	264998	-0.239600912264044	1	NS	-0.168869033124519	1	NS	0.271164230404026	0.999999979788073	NS	-0.0863337944975521	1	NS	0.0139136275488129	1	NS	0.539500969122596	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393681	MtrunA17Chr5g0393681			medtr.A17.gnm5.MtrunA17Chr5	-	265209	268322	-1.17851507159969	0.419486493853085	NS	-0.287315687937678	1	NS	-1.05472298315897	0.999999979788073	NS	-0.475764295278203	1	NS	0.457138389498633	1	NS	0.347916720953905	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393691	MtrunA17Chr5g0393691			medtr.A17.gnm5.MtrunA17Chr5	-	269133	272978	0.0587265312204193	1	NS	0.281995208681506	1	NS	0.369697847532206	0.999999979788073	NS	0.580092452639529	1	NS	0.122789729689562	1	NS	-0.34780646830629	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393701	MtrunA17Chr5g0393701			medtr.A17.gnm5.MtrunA17Chr5	+	279385	281815	-0.00319099400747567	1	NS	-0.1417470211188	1	NS	0.25807102625005	0.999999979788073	NS	0.114837540343125	1	NS	0.176804542839615	1	NS	-0.0355815061963565	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393711	MtrunA17Chr5g0393711			medtr.A17.gnm5.MtrunA17Chr5	-	282351	285917	-1.08813530043294	0.745855511529216	NS	-1.27072070629274	0.428800395414352	NS	-0.464104315694808	0.999999979788073	NS	-1.07748132987837	0.71278827780222	NS	0.263147057245591	1	NS	0.0213883466153272	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393731	MtrunA17Chr5g0393731			medtr.A17.gnm5.MtrunA17Chr5	-	292511	297139	1.51950502416591	0.0235705222876408	UP	1.2622691115815	0.197482370102182	NS	1.1768697968016	0.640367362215372	NS	1.2527203778934	0.20096755648244	NS	0.225972303717624	1	NS	0.608066548884799	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393741	MtrunA17Chr5g0393741			medtr.A17.gnm5.MtrunA17Chr5	+	309562	310728	0.277933207349855	1	NS	0.245089741305619	1	NS	0.540234165402323	0.999999979788073	NS	0.847110937929837	1	NS	0.299050348352267	1	NS	0.311768572113327	1	NS
